clip_id,domain,event,morphology,source,system_id,track,orig_dataset,orig_id,dcase_subset,is_cc,instance_id,split,path,cond
el:BELL:4653060034681,synth,BELL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BELL:10462,gen,1,4653060034681,train,synth/el_pairs/BELL/4653060034681.mp3,elevenlabs
fsd:dev:BELL:10464,real,BELL,tonal,fsd50k,real,real,fsd50k,10464,dev,1,247061236117201,train,fsd50k/FSD50K.dev_audio/10464.wav,real
el:BELL:247061236117201,synth,BELL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BELL:10464,gen,1,247061236117201,train,synth/el_pairs/BELL/247061236117201.mp3,elevenlabs
fsd:dev:BELL:10712,real,BELL,tonal,fsd50k,real,real,fsd50k,10712,dev,1,191215230262583,train,fsd50k/FSD50K.dev_audio/10712.wav,real
el:BELL:191215230262583,synth,BELL,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BELL:10712,gen,1,191215230262583,train,synth/el_pairs/BELL/191215230262583.mp3,elevenlabs
fsd:dev:BIRD:100800,real,BIRD,vocal,fsd50k,real,real,fsd50k,100800,dev,1,89179359345239,train,fsd50k/FSD50K.dev_audio/100800.wav,real
el:BIRD:89179359345239,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:100800,gen,1,89179359345239,train,synth/el_pairs/BIRD/89179359345239.mp3,elevenlabs
fsd:dev:BIRD:101453,real,BIRD,vocal,fsd50k,real,real,fsd50k,101453,dev,1,89591650000053,train,fsd50k/FSD50K.dev_audio/101453.wav,real
el:BIRD:89591650000053,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:101453,gen,1,89591650000053,train,synth/el_pairs/BIRD/89591650000053.mp3,elevenlabs
fsd:dev:BIRD:103110,real,BIRD,vocal,fsd50k,real,real,fsd50k,103110,dev,1,134782957167109,val,fsd50k/FSD50K.dev_audio/103110.wav,real
el:BIRD:134782957167109,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:103110,gen,1,134782957167109,val,synth/el_pairs/BIRD/134782957167109.mp3,elevenlabs
fsd:dev:BIRD:104582,real,BIRD,vocal,fsd50k,real,real,fsd50k,104582,dev,1,21808454076084,train,fsd50k/FSD50K.dev_audio/104582.wav,real
el:BIRD:21808454076084,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:104582,gen,1,21808454076084,train,synth/el_pairs/BIRD/21808454076084.mp3,elevenlabs
fsd:dev:BIRD:104604,real,BIRD,vocal,fsd50k,real,real,fsd50k,104604,dev,1,64500085403500,train,fsd50k/FSD50K.dev_audio/104604.wav,real
el:BIRD:64500085403500,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:104604,gen,1,64500085403500,train,synth/el_pairs/BIRD/64500085403500.mp3,elevenlabs
fsd:dev:BIRD:104911,real,BIRD,vocal,fsd50k,real,real,fsd50k,104911,dev,1,192717199137785,train,fsd50k/FSD50K.dev_audio/104911.wav,real
el:BIRD:192717199137785,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:104911,gen,1,192717199137785,train,synth/el_pairs/BIRD/192717199137785.mp3,elevenlabs
fsd:dev:BIRD:104930,real,BIRD,vocal,fsd50k,real,real,fsd50k,104930,dev,1,92460534968882,train,fsd50k/FSD50K.dev_audio/104930.wav,real
el:BIRD:92460534968882,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:104930,gen,1,92460534968882,train,synth/el_pairs/BIRD/92460534968882.mp3,elevenlabs
fsd:dev:BIRD:104931,real,BIRD,vocal,fsd50k,real,real,fsd50k,104931,dev,1,28142166271508,train,fsd50k/FSD50K.dev_audio/104931.wav,real
el:BIRD:28142166271508,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:104931,gen,1,28142166271508,train,synth/el_pairs/BIRD/28142166271508.mp3,elevenlabs
fsd:dev:BIRD:113363,real,BIRD,vocal,fsd50k,real,real,fsd50k,113363,dev,1,34496321981244,train,fsd50k/FSD50K.dev_audio/113363.wav,real
el:BIRD:34496321981244,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:113363,gen,1,34496321981244,train,synth/el_pairs/BIRD/34496321981244.mp3,elevenlabs
fsd:dev:BIRD:115608,real,BIRD,vocal,fsd50k,real,real,fsd50k,115608,dev,1,69617398304861,train,fsd50k/FSD50K.dev_audio/115608.wav,real
el:BIRD:69617398304861,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:115608,gen,1,69617398304861,train,synth/el_pairs/BIRD/69617398304861.mp3,elevenlabs
fsd:dev:BIRD:121142,real,BIRD,vocal,fsd50k,real,real,fsd50k,121142,dev,1,42364474927962,val,fsd50k/FSD50K.dev_audio/121142.wav,real
el:BIRD:42364474927962,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:121142,gen,1,42364474927962,val,synth/el_pairs/BIRD/42364474927962.mp3,elevenlabs
fsd:dev:BIRD:121972,real,BIRD,vocal,fsd50k,real,real,fsd50k,121972,dev,1,182012290160599,train,fsd50k/FSD50K.dev_audio/121972.wav,real
el:BIRD:182012290160599,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:121972,gen,1,182012290160599,train,synth/el_pairs/BIRD/182012290160599.mp3,elevenlabs
fsd:dev:BIRD:121973,real,BIRD,vocal,fsd50k,real,real,fsd50k,121973,dev,1,53036899424548,train,fsd50k/FSD50K.dev_audio/121973.wav,real
el:BIRD:53036899424548,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:121973,gen,1,53036899424548,train,synth/el_pairs/BIRD/53036899424548.mp3,elevenlabs
fsd:dev:BIRD:121974,real,BIRD,vocal,fsd50k,real,real,fsd50k,121974,dev,1,260020347738039,train,fsd50k/FSD50K.dev_audio/121974.wav,real
el:BIRD:260020347738039,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:121974,gen,1,260020347738039,train,synth/el_pairs/BIRD/260020347738039.mp3,elevenlabs
fsd:dev:BIRD:122997,real,BIRD,vocal,fsd50k,real,real,fsd50k,122997,dev,1,30940717672233,train,fsd50k/FSD50K.dev_audio/122997.wav,real
el:BIRD:30940717672233,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:122997,gen,1,30940717672233,train,synth/el_pairs/BIRD/30940717672233.mp3,elevenlabs
fsd:dev:BIRD:123000,real,BIRD,vocal,fsd50k,real,real,fsd50k,123000,dev,1,60953321783882,train,fsd50k/FSD50K.dev_audio/123000.wav,real
el:BIRD:60953321783882,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:123000,gen,1,60953321783882,train,synth/el_pairs/BIRD/60953321783882.mp3,elevenlabs
fsd:dev:BIRD:12645,real,BIRD,vocal,fsd50k,real,real,fsd50k,12645,dev,1,10324840865319,train,fsd50k/FSD50K.dev_audio/12645.wav,real
el:BIRD:10324840865319,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:12645,gen,1,10324840865319,train,synth/el_pairs/BIRD/10324840865319.mp3,elevenlabs
fsd:dev:BIRD:152325,real,BIRD,vocal,fsd50k,real,real,fsd50k,152325,dev,1,272132546046225,train,fsd50k/FSD50K.dev_audio/152325.wav,real
el:BIRD:272132546046225,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:152325,gen,1,272132546046225,train,synth/el_pairs/BIRD/272132546046225.mp3,elevenlabs
fsd:dev:BIRD:152326,real,BIRD,vocal,fsd50k,real,real,fsd50k,152326,dev,1,8270798392302,train,fsd50k/FSD50K.dev_audio/152326.wav,real
el:BIRD:8270798392302,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:152326,gen,1,8270798392302,train,synth/el_pairs/BIRD/8270798392302.mp3,elevenlabs
fsd:dev:BIRD:152327,real,BIRD,vocal,fsd50k,real,real,fsd50k,152327,dev,1,85154534390972,train,fsd50k/FSD50K.dev_audio/152327.wav,real
el:BIRD:85154534390972,synth,BIRD,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BIRD:152327,gen,1,85154534390972,train,synth/el_pairs/BIRD/85154534390972.mp3,elevenlabs
fsd:dev:BODY:108397,real,BODY,transient,fsd50k,real,real,fsd50k,108397,dev,1,151624780146579,train,fsd50k/FSD50K.dev_audio/108397.wav,real
el:BODY:151624780146579,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:108397,gen,1,151624780146579,train,synth/el_pairs/BODY/151624780146579.mp3,elevenlabs
fsd:dev:BODY:109399,real,BODY,transient,fsd50k,real,real,fsd50k,109399,dev,1,273987707276942,train,fsd50k/FSD50K.dev_audio/109399.wav,real
el:BODY:273987707276942,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:109399,gen,1,273987707276942,train,synth/el_pairs/BODY/273987707276942.mp3,elevenlabs
fsd:dev:BODY:109400,real,BODY,transient,fsd50k,real,real,fsd50k,109400,dev,1,29773922367950,train,fsd50k/FSD50K.dev_audio/109400.wav,real
el:BODY:29773922367950,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:109400,gen,1,29773922367950,train,synth/el_pairs/BODY/29773922367950.mp3,elevenlabs
fsd:dev:BODY:110046,real,BODY,transient,fsd50k,real,real,fsd50k,110046,dev,1,277973844303577,train,fsd50k/FSD50K.dev_audio/110046.wav,real
el:BODY:277973844303577,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:110046,gen,1,277973844303577,train,synth/el_pairs/BODY/277973844303577.mp3,elevenlabs
fsd:dev:BODY:114277,real,BODY,transient,fsd50k,real,real,fsd50k,114277,dev,1,109345306989837,train,fsd50k/FSD50K.dev_audio/114277.wav,real
el:BODY:109345306989837,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:114277,gen,1,109345306989837,train,synth/el_pairs/BODY/109345306989837.mp3,elevenlabs
fsd:dev:BODY:117254,real,BODY,transient,fsd50k,real,real,fsd50k,117254,dev,1,77217777225267,train,fsd50k/FSD50K.dev_audio/117254.wav,real
el:BODY:77217777225267,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:117254,gen,1,77217777225267,train,synth/el_pairs/BODY/77217777225267.mp3,elevenlabs
fsd:dev:BODY:117255,real,BODY,transient,fsd50k,real,real,fsd50k,117255,dev,1,11860802606993,train,fsd50k/FSD50K.dev_audio/117255.wav,real
el:BODY:11860802606993,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:117255,gen,1,11860802606993,train,synth/el_pairs/BODY/11860802606993.mp3,elevenlabs
fsd:dev:BODY:119147,real,BODY,transient,fsd50k,real,real,fsd50k,119147,dev,1,25267946427348,val,fsd50k/FSD50K.dev_audio/119147.wav,real
el:BODY:25267946427348,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:119147,gen,1,25267946427348,val,synth/el_pairs/BODY/25267946427348.mp3,elevenlabs
fsd:dev:BODY:126315,real,BODY,transient,fsd50k,real,real,fsd50k,126315,dev,1,183050285839208,train,fsd50k/FSD50K.dev_audio/126315.wav,real
el:BODY:183050285839208,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:126315,gen,1,183050285839208,train,synth/el_pairs/BODY/183050285839208.mp3,elevenlabs
fsd:dev:BODY:128031,real,BODY,transient,fsd50k,real,real,fsd50k,128031,dev,1,116962960564459,train,fsd50k/FSD50K.dev_audio/128031.wav,real
el:BODY:116962960564459,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:128031,gen,1,116962960564459,train,synth/el_pairs/BODY/116962960564459.mp3,elevenlabs
fsd:dev:BODY:130037,real,BODY,transient,fsd50k,real,real,fsd50k,130037,dev,1,9369506742274,val,fsd50k/FSD50K.dev_audio/130037.wav,real
el:BODY:9369506742274,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:130037,gen,1,9369506742274,val,synth/el_pairs/BODY/9369506742274.mp3,elevenlabs
fsd:dev:BODY:137104,real,BODY,transient,fsd50k,real,real,fsd50k,137104,dev,1,271123242956303,val,fsd50k/FSD50K.dev_audio/137104.wav,real
el:BODY:271123242956303,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:137104,gen,1,271123242956303,val,synth/el_pairs/BODY/271123242956303.mp3,elevenlabs
fsd:dev:BODY:137105,real,BODY,transient,fsd50k,real,real,fsd50k,137105,dev,1,101103004368570,val,fsd50k/FSD50K.dev_audio/137105.wav,real
el:BODY:101103004368570,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:137105,gen,1,101103004368570,val,synth/el_pairs/BODY/101103004368570.mp3,elevenlabs
fsd:dev:BODY:137148,real,BODY,transient,fsd50k,real,real,fsd50k,137148,dev,1,192051577879327,val,fsd50k/FSD50K.dev_audio/137148.wav,real
el:BODY:192051577879327,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:137148,gen,1,192051577879327,val,synth/el_pairs/BODY/192051577879327.mp3,elevenlabs
fsd:dev:BODY:151214,real,BODY,transient,fsd50k,real,real,fsd50k,151214,dev,1,195679149054019,val,fsd50k/FSD50K.dev_audio/151214.wav,real
el:BODY:195679149054019,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:151214,gen,1,195679149054019,val,synth/el_pairs/BODY/195679149054019.mp3,elevenlabs
fsd:dev:BODY:151698,real,BODY,transient,fsd50k,real,real,fsd50k,151698,dev,1,6730739189551,train,fsd50k/FSD50K.dev_audio/151698.wav,real
el:BODY:6730739189551,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:151698,gen,1,6730739189551,train,synth/el_pairs/BODY/6730739189551.mp3,elevenlabs
fsd:dev:BODY:154681,real,BODY,transient,fsd50k,real,real,fsd50k,154681,dev,1,272800714093115,train,fsd50k/FSD50K.dev_audio/154681.wav,real
el:BODY:272800714093115,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:154681,gen,1,272800714093115,train,synth/el_pairs/BODY/272800714093115.mp3,elevenlabs
fsd:dev:BODY:154689,real,BODY,transient,fsd50k,real,real,fsd50k,154689,dev,1,39409162172915,train,fsd50k/FSD50K.dev_audio/154689.wav,real
el:BODY:39409162172915,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:154689,gen,1,39409162172915,train,synth/el_pairs/BODY/39409162172915.mp3,elevenlabs
fsd:dev:BODY:166692,real,BODY,transient,fsd50k,real,real,fsd50k,166692,dev,1,275861965112283,train,fsd50k/FSD50K.dev_audio/166692.wav,real
el:BODY:275861965112283,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:166692,gen,1,275861965112283,train,synth/el_pairs/BODY/275861965112283.mp3,elevenlabs
fsd:dev:BODY:168249,real,BODY,transient,fsd50k,real,real,fsd50k,168249,dev,1,107223376227321,train,fsd50k/FSD50K.dev_audio/168249.wav,real
el:BODY:107223376227321,synth,BODY,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:BODY:168249,gen,1,107223376227321,train,synth/el_pairs/BODY/107223376227321.mp3,elevenlabs
fsd:dev:CLCK:106071,real,CLCK,mechanical,fsd50k,real,real,fsd50k,106071,dev,1,232544207028254,train,fsd50k/FSD50K.dev_audio/106071.wav,real
el:CLCK:232544207028254,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:106071,gen,1,232544207028254,train,synth/el_pairs/CLCK/232544207028254.mp3,elevenlabs
fsd:dev:CLCK:106985,real,CLCK,mechanical,fsd50k,real,real,fsd50k,106985,dev,1,6054790231519,train,fsd50k/FSD50K.dev_audio/106985.wav,real
el:CLCK:6054790231519,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:106985,gen,1,6054790231519,train,synth/el_pairs/CLCK/6054790231519.mp3,elevenlabs
fsd:dev:CLCK:107353,real,CLCK,mechanical,fsd50k,real,real,fsd50k,107353,dev,1,47003669786543,train,fsd50k/FSD50K.dev_audio/107353.wav,real
el:CLCK:47003669786543,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:107353,gen,1,47003669786543,train,synth/el_pairs/CLCK/47003669786543.mp3,elevenlabs
fsd:dev:CLCK:107355,real,CLCK,mechanical,fsd50k,real,real,fsd50k,107355,dev,1,48860338989054,train,fsd50k/FSD50K.dev_audio/107355.wav,real
el:CLCK:48860338989054,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:107355,gen,1,48860338989054,train,synth/el_pairs/CLCK/48860338989054.mp3,elevenlabs
fsd:dev:CLCK:107356,real,CLCK,mechanical,fsd50k,real,real,fsd50k,107356,dev,1,269225488456275,train,fsd50k/FSD50K.dev_audio/107356.wav,real
el:CLCK:269225488456275,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:107356,gen,1,269225488456275,train,synth/el_pairs/CLCK/269225488456275.mp3,elevenlabs
fsd:dev:CLCK:113218,real,CLCK,mechanical,fsd50k,real,real,fsd50k,113218,dev,1,81428632457080,train,fsd50k/FSD50K.dev_audio/113218.wav,real
el:CLCK:81428632457080,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:113218,gen,1,81428632457080,train,synth/el_pairs/CLCK/81428632457080.mp3,elevenlabs
fsd:dev:CLCK:114055,real,CLCK,mechanical,fsd50k,real,real,fsd50k,114055,dev,1,92583824681187,train,fsd50k/FSD50K.dev_audio/114055.wav,real
el:CLCK:92583824681187,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:114055,gen,1,92583824681187,train,synth/el_pairs/CLCK/92583824681187.mp3,elevenlabs
fsd:dev:CLCK:115344,real,CLCK,mechanical,fsd50k,real,real,fsd50k,115344,dev,1,38202064983220,train,fsd50k/FSD50K.dev_audio/115344.wav,real
el:CLCK:38202064983220,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:115344,gen,1,38202064983220,train,synth/el_pairs/CLCK/38202064983220.mp3,elevenlabs
fsd:dev:CLCK:116636,real,CLCK,mechanical,fsd50k,real,real,fsd50k,116636,dev,1,157549689493061,train,fsd50k/FSD50K.dev_audio/116636.wav,real
el:CLCK:157549689493061,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:116636,gen,1,157549689493061,train,synth/el_pairs/CLCK/157549689493061.mp3,elevenlabs
fsd:dev:CLCK:117280,real,CLCK,mechanical,fsd50k,real,real,fsd50k,117280,dev,1,190882249830545,train,fsd50k/FSD50K.dev_audio/117280.wav,real
el:CLCK:190882249830545,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:117280,gen,1,190882249830545,train,synth/el_pairs/CLCK/190882249830545.mp3,elevenlabs
fsd:dev:CLCK:117940,real,CLCK,mechanical,fsd50k,real,real,fsd50k,117940,dev,1,194884244559983,train,fsd50k/FSD50K.dev_audio/117940.wav,real
el:CLCK:194884244559983,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:117940,gen,1,194884244559983,train,synth/el_pairs/CLCK/194884244559983.mp3,elevenlabs
fsd:dev:CLCK:117941,real,CLCK,mechanical,fsd50k,real,real,fsd50k,117941,dev,1,257096865792762,train,fsd50k/FSD50K.dev_audio/117941.wav,real
el:CLCK:257096865792762,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:117941,gen,1,257096865792762,train,synth/el_pairs/CLCK/257096865792762.mp3,elevenlabs
fsd:dev:CLCK:119748,real,CLCK,mechanical,fsd50k,real,real,fsd50k,119748,dev,1,191336345814780,train,fsd50k/FSD50K.dev_audio/119748.wav,real
el:CLCK:191336345814780,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:119748,gen,1,191336345814780,train,synth/el_pairs/CLCK/191336345814780.mp3,elevenlabs
fsd:dev:CLCK:120787,real,CLCK,mechanical,fsd50k,real,real,fsd50k,120787,dev,1,188344323329422,train,fsd50k/FSD50K.dev_audio/120787.wav,real
el:CLCK:188344323329422,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:120787,gen,1,188344323329422,train,synth/el_pairs/CLCK/188344323329422.mp3,elevenlabs
fsd:dev:CLCK:125320,real,CLCK,mechanical,fsd50k,real,real,fsd50k,125320,dev,1,237322847870750,train,fsd50k/FSD50K.dev_audio/125320.wav,real
el:CLCK:237322847870750,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:125320,gen,1,237322847870750,train,synth/el_pairs/CLCK/237322847870750.mp3,elevenlabs
fsd:dev:CLCK:125968,real,CLCK,mechanical,fsd50k,real,real,fsd50k,125968,dev,1,256415413084980,train,fsd50k/FSD50K.dev_audio/125968.wav,real
el:CLCK:256415413084980,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:125968,gen,1,256415413084980,train,synth/el_pairs/CLCK/256415413084980.mp3,elevenlabs
fsd:dev:CLCK:126881,real,CLCK,mechanical,fsd50k,real,real,fsd50k,126881,dev,1,265104865968504,train,fsd50k/FSD50K.dev_audio/126881.wav,real
fsd:dev:CLCK:130388,real,CLCK,mechanical,fsd50k,real,real,fsd50k,130388,dev,1,114075622446769,train,fsd50k/FSD50K.dev_audio/130388.wav,real
el:CLCK:114075622446769,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:130388,gen,1,114075622446769,train,synth/el_pairs/CLCK/114075622446769.mp3,elevenlabs
fsd:dev:CLCK:130867,real,CLCK,mechanical,fsd50k,real,real,fsd50k,130867,dev,1,26797155282216,train,fsd50k/FSD50K.dev_audio/130867.wav,real
el:CLCK:26797155282216,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:130867,gen,1,26797155282216,train,synth/el_pairs/CLCK/26797155282216.mp3,elevenlabs
fsd:dev:CLCK:13712,real,CLCK,mechanical,fsd50k,real,real,fsd50k,13712,dev,1,47970508311015,train,fsd50k/FSD50K.dev_audio/13712.wav,real
el:CLCK:47970508311015,synth,CLCK,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLCK:13712,gen,1,47970508311015,train,synth/el_pairs/CLCK/47970508311015.mp3,elevenlabs
fsd:dev:CLTH:100019,real,CLTH,texture,fsd50k,real,real,fsd50k,100019,dev,1,46760097452140,val,fsd50k/FSD50K.dev_audio/100019.wav,real
el:CLTH:46760097452140,synth,CLTH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLTH:100019,gen,1,46760097452140,val,synth/el_pairs/CLTH/46760097452140.mp3,elevenlabs
fsd:dev:CLTH:104164,real,CLTH,texture,fsd50k,real,real,fsd50k,104164,dev,1,117497680879295,train,fsd50k/FSD50K.dev_audio/104164.wav,real
el:CLTH:117497680879295,synth,CLTH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLTH:104164,gen,1,117497680879295,train,synth/el_pairs/CLTH/117497680879295.mp3,elevenlabs
fsd:dev:CLTH:104172,real,CLTH,texture,fsd50k,real,real,fsd50k,104172,dev,1,109988144843994,train,fsd50k/FSD50K.dev_audio/104172.wav,real
el:CLTH:109988144843994,synth,CLTH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLTH:104172,gen,1,109988144843994,train,synth/el_pairs/CLTH/109988144843994.mp3,elevenlabs
fsd:dev:CLTH:104177,real,CLTH,texture,fsd50k,real,real,fsd50k,104177,dev,1,272962311627729,train,fsd50k/FSD50K.dev_audio/104177.wav,real
el:CLTH:272962311627729,synth,CLTH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLTH:104177,gen,1,272962311627729,train,synth/el_pairs/CLTH/272962311627729.mp3,elevenlabs
fsd:dev:CLTH:106982,real,CLTH,texture,fsd50k,real,real,fsd50k,106982,dev,1,203775038085551,train,fsd50k/FSD50K.dev_audio/106982.wav,real
el:CLTH:203775038085551,synth,CLTH,other,elevenlabs,elevenlabs,synth,generated,fsd:dev:CLTH:106982,gen,1,203775038085551,train,synth/el_pairs/CLTH/203775038085551.mp3,elevenlabs
